site_no,site_name,window_label,enso_label,date,mean_daily_cfs,approval_status
08178880,"Medina Rv at Bandera, TX",DJF1983,1982-83 El Nino,1982-10-15,33.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1983,1982-83 El Nino,1983-02-23,37.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1983,1982-83 El Nino,1982-12-22,37.1,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-09-02,56.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-10-23,64.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-10-03,37.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1998-01-28,51.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1998-02-02,246.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1998-01-17,63.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1998-01-10,91.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-12-12,48.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-12-25,78.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-11-08,48.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-11-28,49.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-11-06,50.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1998-02-20,108.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-10-10,67.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1998-01-20,58.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-11-29,49.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1998-02-12,107.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-12-30,59.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-11-23,50.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-10-31,55.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1998-02-24,132.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-12-16,46.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1998-01-21,58.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1998-02-15,113.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-11-18,54.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-12-09,51.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-09-18,44.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-11-19,53.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1998-02-19,112.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1998-02-21,109.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1998-02-22,137.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1998-01-01,56.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-09-27,42.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-09-01,57.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-12-27,70.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1998-01-14,71.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-12-21,74.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1998-01-13,74.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-12-24,81.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-11-07,49.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-12-02,50.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-09-13,50.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1998-02-17,124.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1998-02-06,138.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1998-01-29,51.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-09-04,62.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1998-01-19,59.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-12-31,57.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-09-09,53.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-10-22,63.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-10-07,61.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1998-01-09,104.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-11-02,51.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-11-04,50.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1998-02-08,119.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-10-28,57.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-10-16,88.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-10-11,80.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1998-02-03,184.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1998-02-07,126.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1998-01-30,51.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-09-29,40.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-12-14,48.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-10-12,109.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-10-19,69.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1998-01-15,67.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1998-01-16,64.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-12-08,53.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-11-03,50.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-12-22,74.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1998-01-02,56.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-10-06,39.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-12-26,77.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-09-26,42.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-11-21,52.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-10-30,56.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-10-09,69.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-11-14,63.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-11-16,56.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-12-07,52.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1998-01-05,55.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-10-17,79.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-09-07,56.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1998-02-16,120.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1998-01-11,83.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-09-08,55.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1998-02-25,149.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1998-02-09,113.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1998-02-23,142.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-09-21,42.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1998-02-11,109.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-10-14,121.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-10-08,69.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-12-06,52.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1998-01-25,55.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-12-23,75.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-10-26,59.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1998-01-23,56.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-09-03,55.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-10-18,74.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-11-11,50.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-09-15,48.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1998-02-10,112.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1998-01-18,61.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-11-13,63.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1998-01-04,55.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-12-04,53.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-12-29,63.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-10-05,37.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-11-22,50.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-11-17,55.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-11-25,49.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-12-11,48.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-11-12,63.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-09-30,39.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-11-05,50.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1998-01-26,54.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1998-02-01,444.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-11-30,49.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-12-13,48.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-12-15,47.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1998-02-13,104.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-10-29,55.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-09-20,42.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1998-01-08,127.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-09-11,52.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-12-18,45.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1998-02-27,131.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-11-01,53.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-11-20,53.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-10-04,37.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-12-19,45.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1998-01-22,58.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-12-01,49.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1998-02-18,117.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-12-17,46.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-12-05,53.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1998-02-28,123.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-10-01,38.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-10-15,100.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1998-02-26,162.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-09-25,43.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-10-25,62.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1998-01-12,79.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-12-20,53.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-11-09,48.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-09-17,45.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1998-01-27,52.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-09-05,59.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1998-01-24,55.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-09-22,46.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-09-14,49.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-12-28,67.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-12-03,53.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-09-16,47.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-10-02,38.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-09-19,43.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-09-24,44.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1998-02-05,146.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-10-13,148.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-09-28,41.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1998-02-14,113.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-10-24,64.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-11-15,59.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-09-06,58.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-09-23,47.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-11-24,49.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1998-01-31,573.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1998-01-07,150.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-10-27,58.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-11-27,49.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-10-20,66.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-12-10,50.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-11-26,49.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1998-01-03,55.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1998-01-06,66.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-09-12,51.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-10-21,64.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-09-10,53.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1998-02-04,155.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF1998,1997-98 El Nino,1997-11-10,49.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2015-11-24,49.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2016-01-13,116.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2015-11-11,65.1,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2015-12-20,140.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2015-11-15,54.1,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2015-11-01,86.7,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2015-11-17,54.5,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2015-09-01,33.5,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2016-02-27,71.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2015-10-01,20.4,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2015-11-29,374.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2015-09-03,35.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2016-02-12,70.3,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2016-02-11,71.8,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2015-10-22,30.1,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2016-02-23,95.1,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2016-02-16,67.2,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2015-09-05,29.1,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2015-09-15,26.8,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2016-01-17,108.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2015-11-22,47.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2015-12-28,141.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2015-12-16,174.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2015-10-14,24.3,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2015-10-03,20.1,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2015-11-07,74.3,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2016-02-29,68.9,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2015-10-09,27.1,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2016-01-15,114.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2015-09-13,26.3,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2015-11-14,54.6,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2015-11-06,82.8,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2016-02-28,70.1,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2015-12-09,97.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2015-12-25,122.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2015-11-25,50.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2015-09-11,27.5,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2015-11-08,68.1,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2015-12-13,164.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2015-09-06,28.9,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2015-11-02,86.9,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2015-10-23,32.7,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2015-12-14,208.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2016-01-22,102.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2015-10-25,50.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2015-11-19,52.8,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2015-10-12,23.5,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2016-02-13,69.3,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2015-09-17,26.7,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2016-01-29,93.5,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2015-11-18,52.5,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2015-10-26,98.5,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2015-10-10,26.9,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2016-02-01,88.2,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2016-01-12,118.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2015-10-15,24.7,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2015-12-03,141.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2015-11-20,52.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2015-10-31,97.1,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2015-10-08,20.7,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2015-12-11,90.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2015-10-02,20.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2015-10-19,27.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2016-01-03,136.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2015-12-24,125.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2016-01-21,106.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2016-02-07,76.3,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2015-12-18,150.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2015-12-10,93.5,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2015-10-05,20.4,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2015-10-29,51.1,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2016-02-25,84.5,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2016-01-19,106.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2015-10-24,62.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2016-01-30,91.6,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2015-09-16,26.9,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2015-09-10,26.5,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2015-12-07,106.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2016-02-03,82.3,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2015-10-28,63.7,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2015-09-20,23.2,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2016-02-08,75.4,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2016-02-21,64.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2015-10-13,24.6,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2015-09-26,22.4,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2015-10-04,20.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2015-10-21,33.1,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2015-12-04,127.0,Approved
08178880,"Medina Rv at Bandera, TX",DJF2016,2015-16 El Nino,2015-09-18,24.1,Approved
